#t	x	y	vx	vy
0.000	0.311	0.181	0.000	0.000
0.100	0.309	0.182	-6.783E-2	-4.788E-2
0.200	0.298	0.172	-9.976E-2	-0.160
0.300	0.289	0.150	-0.144	-0.231
0.400	0.269	0.125	-0.239	-0.279
0.500	0.241	9.417E-2	-0.339	-0.307
0.600	0.201	6.384E-2	-0.343	-0.235
0.700	0.172	4.708E-2	-0.387	-0.192
0.800	0.124	2.554E-2	-0.543	-0.196
0.900	6.384E-2	7.981E-3	-0.634	-0.112
1.000	-3.192E-3	3.192E-3	-0.678	1.197E-2
1.100	-7.182E-2	1.037E-2	-0.650	0.120
1.200	-0.133	2.713E-2	-0.579	0.243
1.300	-0.188	5.906E-2	-0.451	0.287
1.400	-0.223	8.459E-2	-0.339	0.283
1.500	-0.255	0.116	-0.267	0.295
1.600	-0.277	0.144	-0.180	0.235
1.700	-0.291	0.163	-0.104	0.144
1.800	-0.298	0.172	-3.192E-2	5.187E-2
1.900	-0.298	0.173	1.197E-2	-7.981E-3
2.000	-0.295	0.171	6.384E-2	-8.779E-2
2.100	-0.285	0.156	0.116	-0.176
2.200	-0.272	0.136	0.200	-0.247
2.300	-0.245	0.106	0.283	-0.307
2.400	-0.215	7.422E-2	0.371	-0.307
2.500	-0.171	4.469E-2	0.495	-0.243
2.600	-0.117	2.554E-2	0.559	-0.172
2.700	-5.906E-2	1.037E-2	0.630	-0.108
2.800	9.577E-3	3.990E-3	0.642	7.981E-3
2.900	6.943E-2	1.197E-2	0.626	0.140
3.000	0.135	3.192E-2	0.587	0.207
3.100	0.187	5.347E-2	0.431	0.243
3.200	0.221	8.060E-2	0.335	0.275
3.300	0.254	0.109	0.307	0.279
3.400	0.283	0.136	0.184	0.239
3.500	0.290	0.156	7.981E-2	0.168
3.600	0.298	0.170	4.788E-2	7.581E-2
3.700	0.300	0.172	-3.990E-3	-3.192E-2
3.800	0.298	0.164	-6.384E-2	-0.116
3.900	0.287	0.148	-0.124	-0.196
4.000	0.273	0.124	-0.215	-0.227
4.100	0.244	0.103	-0.323	-0.251
4.200	0.208	7.422E-2	-0.395	-0.299
4.300	0.165	4.309E-2	-0.507	-0.255
4.400	0.107	2.314E-2	-0.567	-0.176
4.500	5.187E-2	7.981E-3	-0.579	-9.976E-2
4.600	-8.779E-3	3.192E-3	-0.662	1.995E-2
4.700	-8.060E-2	1.197E-2	-0.591	0.132
4.800	-0.127	2.953E-2	-0.507	0.207
4.900	-0.182	5.347E-2	-0.503	0.283
5.000	-0.227	8.619E-2	-0.367	0.299
5.100	-0.255	0.113	-0.235	0.263
5.200	-0.275	0.139	-0.136	0.223
5.300	-0.283	0.158	-8.380E-2	0.148
5.400	-0.291	0.168	-5.187E-2	5.586E-2
5.500	-0.293	0.169	-7.981E-3	-3.192E-2
5.600	-0.293	0.162	6.384E-2	-0.112
5.700	-0.280	0.147	0.132	-0.192
5.800	-0.267	0.124	0.204	-0.243
5.900	-0.239	9.816E-2	0.315	-0.271
6.000	-0.204	6.943E-2	0.407	-0.279
6.100	-0.158	4.230E-2	0.499	-0.239
6.200	-0.104	2.155E-2	0.563	-0.168
6.300	-4.549E-2	8.779E-3	0.626	-9.577E-2
6.400	2.155E-2	2.394E-3	0.618	1.197E-2
6.500	7.821E-2	1.117E-2	0.611	0.136
6.600	0.144	2.953E-2	0.563	0.231
6.700	0.191	5.746E-2	0.439	0.271
6.800	0.231	8.380E-2	0.331	0.283
6.900	0.257	0.114	0.227	0.267
7.000	0.277	0.137	0.204	0.204
7.100	0.298	0.155	0.104	0.124
7.200	0.298	0.162	1.596E-2	6.384E-2
7.300	0.301	0.168	-2.394E-2	-3.990E-2
7.400	0.293	0.154	-0.104	-0.152
7.500	0.280	0.137	-0.156	-0.188
7.600	0.262	0.117	-0.227	-0.223
7.700	0.235	9.257E-2	-0.315	-0.259
7.800	0.199	6.464E-2	-0.423	-0.283
7.900	0.150	3.591E-2	-0.515	-0.239
8.000	9.577E-2	1.676E-2	-0.638	-0.184
8.100	2.235E-2	-7.981E-4	-0.634	-5.187E-2
8.200	-3.112E-2	6.384E-3	-0.603	9.178E-2
8.300	-9.816E-2	1.756E-2	-0.579	0.152
8.400	-0.147	3.671E-2	-0.471	0.211
8.500	-0.192	5.985E-2	-0.415	0.251
8.600	-0.230	8.699E-2	-0.331	0.279
8.700	-0.259	0.116	-0.235	0.251
8.800	-0.277	0.137	-0.136	0.168
8.900	-0.286	0.149	-6.384E-2	9.577E-2
9.000	-0.290	0.156	-2.394E-2	4.389E-2
9.100	-0.290	0.158	0.000	-2.793E-2
9.200	-0.290	0.151	8.380E-2	-0.112
9.300	-0.274	0.136	0.188	-0.211
9.400	-0.252	0.109	0.239	-0.271
9.500	-0.226	8.140E-2	0.347	-0.263
9.600	-0.183	5.586E-2	0.451	-0.243
9.700	-0.136	3.272E-2	0.515	-0.227
9.800	-7.981E-2	1.037E-2	0.563	-0.136
9.900	-2.314E-2	5.586E-3	0.603	-1.596E-2
10.000	4.070E-2	7.182E-3	0.614	5.985E-2
10.100	9.976E-2	1.756E-2	0.567	0.148
10.200	0.154	3.671E-2	0.387	0.172
10.300	0.177	5.187E-2	0.339	0.223
10.400	0.222	8.140E-2	0.327	0.239
10.500	0.243	9.976E-2	0.227	0.211
10.600	0.267	0.124	0.188	0.207
10.700	0.280	0.141	0.104	0.128
10.800	0.288	0.149	6.384E-2	6.783E-2
10.900	0.293	0.155	3.990E-3	7.981E-3
11.000	0.289	0.151	-7.981E-2	-0.104
11.100	0.277	0.134	-0.172	-0.176
11.200	0.255	0.116	-0.251	-0.259
11.300	0.227	8.220E-2	-0.307	-0.299
11.400	0.193	5.586E-2	-0.391	-0.231
11.500	0.148	3.591E-2	-0.523	-0.196
11.600	8.858E-2	1.676E-2	-0.555	-0.156
11.700	3.751E-2	4.788E-3	-0.575	-7.182E-2
11.800	-2.634E-2	2.394E-3	-0.646	4.788E-2
11.900	-9.178E-2	1.436E-2	-0.591	0.152
12.000	-0.144	3.272E-2	-0.487	0.215
12.100	-0.189	5.746E-2	-0.387	0.239
12.200	-0.222	8.060E-2	-0.287	0.271
12.300	-0.247	0.112	-0.247	0.247
12.400	-0.271	0.130	-0.188	0.168
12.500	-0.284	0.145	-9.178E-2	0.124
12.600	-0.290	0.155	-2.793E-2	3.591E-2
12.700	-0.290	0.152	1.995E-2	-5.586E-2
12.800	-0.286	0.144	9.577E-2	-0.108
12.900	-0.271	0.131	0.160	-0.184
13.000	-0.254	0.107	0.223	-0.231
13.100	-0.226	8.459E-2	0.335	-0.267
13.200	-0.187	5.347E-2	0.427	-0.267
13.300	-0.140	3.112E-2	0.487	-0.188
13.400	-8.938E-2	1.596E-2	0.571	-0.128
13.500	-2.634E-2	5.586E-3	0.575	-5.586E-2
13.600	2.554E-2	4.788E-3	0.607	1.995E-2
13.700	9.497E-2	9.577E-3	0.595	0.132
13.800	0.144	3.112E-2	0.459	0.219
13.900	0.187	5.347E-2	0.387	0.259
14.000	0.222	8.300E-2	0.319	0.251
14.100	0.251	0.104	0.263	0.223
14.200	0.275	0.128	0.172	0.180
14.300	0.285	0.140	7.981E-2	8.380E-2
14.400	0.290	0.144	2.793E-2	2.394E-2
14.500	0.290	0.144	-4.788E-2	-3.990E-2
14.600	0.281	0.136	-0.132	-0.128
14.700	0.264	0.119	-0.207	-0.180
14.800	0.239	0.101	-0.279	-0.215
14.900	0.208	7.581E-2	-0.331	-0.271
15.000	0.173	4.629E-2	-0.447	-0.247
15.100	0.119	2.634E-2	-0.511	-0.176
15.200	7.103E-2	1.117E-2	-0.551	-0.132
15.300	8.779E-3	0.000	-0.591	-3.990E-2
15.400	-4.708E-2	3.192E-3	-0.599	7.981E-2
15.500	-0.111	1.596E-2	-0.571	0.192
15.600	-0.161	4.150E-2	-0.427	0.247
15.700	-0.196	6.544E-2	-0.351	0.247
15.800	-0.231	9.098E-2	-0.295	0.239
15.900	-0.255	0.113	-0.204	0.219
16.000	-0.272	0.135	-0.132	0.156
16.100	-0.282	0.144	-5.187E-2	7.182E-2
16.200	-0.283	0.149	0.000	-1.995E-2
16.300	-0.282	0.140	4.389E-2	-0.104
16.400	-0.274	0.128	0.132	-0.168
16.500	-0.255	0.107	0.207	-0.215
16.600	-0.232	8.539E-2	0.291	-0.223
16.700	-0.197	6.225E-2	0.375	-0.235
16.800	-0.157	3.831E-2	0.423	-0.211
16.900	-0.113	1.995E-2	0.511	-0.156
17.000	-5.507E-2	7.182E-3	0.575	-6.783E-2
17.100	2.394E-3	6.384E-3	0.603	3.990E-3
17.200	6.544E-2	7.981E-3	0.603	7.182E-2
17.300	0.123	2.075E-2	0.511	0.172
17.400	0.168	4.230E-2	0.423	0.235
17.500	0.207	6.783E-2	0.331	0.247
17.600	0.234	9.178E-2	0.255	0.231
17.700	0.259	0.114	0.196	0.196
17.800	0.273	0.131	9.976E-2	0.116
17.900	0.279	0.137	4.389E-2	4.788E-2
18.000	0.282	0.140	-3.990E-3	3.990E-3
18.100	0.278	0.138	-8.779E-2	-8.380E-2
18.200	0.264	0.124	-0.152	-0.160
18.300	0.247	0.106	-0.243	-0.219
18.400	0.215	7.981E-2	-0.303	-0.251
18.500	0.187	5.586E-2	-0.411	-0.259
18.600	0.133	2.793E-2	-0.515	-0.207
18.700	8.380E-2	1.436E-2	-0.491	-0.116
18.800	3.511E-2	4.788E-3	-0.571	-4.788E-2
18.900	-3.033E-2	4.788E-3	-0.603	3.990E-2
19.000	-8.539E-2	1.277E-2	-0.531	0.116
19.100	-0.136	2.793E-2	-0.443	0.180
19.200	-0.174	4.868E-2	-0.395	0.251
19.300	-0.215	7.821E-2	-0.363	0.275
19.400	-0.247	0.104	-0.227	0.211
19.500	-0.261	0.121	-0.128	0.152
19.600	-0.272	0.134	-8.380E-2	7.581E-2
19.700	-0.278	0.136	-2.793E-2	7.981E-3
19.800	-0.278	0.136	2.394E-2	-1.995E-2
19.900	-0.273	0.132	7.581E-2	-4.788E-2
20.000	-0.263	0.126	0.124	-0.120
20.100	-0.248	0.108	0.207	-0.215
20.200	-0.221	8.300E-2	0.291	-0.251
20.300	-0.190	5.746E-2	0.371	-0.255
20.400	-0.147	3.192E-2	0.483	-0.215
20.500	-9.337E-2	1.436E-2	0.539	-0.144
20.600	-3.910E-2	3.192E-3	0.539	-5.187E-2
20.700	1.436E-2	3.990E-3	0.555	3.192E-2
20.800	7.182E-2	9.577E-3	0.527	7.981E-2
20.900	0.120	1.995E-2	0.471	0.188
21.000	0.166	4.708E-2	0.423	0.255
21.100	0.204	7.103E-2	0.347	0.223
21.200	0.235	9.178E-2	0.251	0.200
21.300	0.255	0.111	0.152	0.156
21.400	0.266	0.123	8.380E-2	0.120
21.500	0.271	0.135	3.192E-2	4.389E-2
21.600	0.272	0.132	-2.793E-2	-4.788E-2
21.700	0.266	0.125	-6.384E-2	-7.981E-2
21.800	0.259	0.116	-0.152	-0.160
21.900	0.235	9.337E-2	-0.251	-0.227
22.000	0.209	7.023E-2	-0.323	-0.239
22.100	0.171	4.549E-2	-0.431	-0.239
22.200	0.123	2.235E-2	-0.479	-0.176
22.300	7.502E-2	1.037E-2	-0.507	-9.577E-2
22.400	2.155E-2	3.192E-3	-0.579	-2.394E-2
22.500	-4.070E-2	5.586E-3	-0.599	7.981E-2
22.600	-9.816E-2	1.915E-2	-0.527	0.136
22.700	-0.146	3.272E-2	-0.435	0.168
22.800	-0.185	5.267E-2	-0.383	0.247
22.900	-0.223	8.220E-2	-0.311	0.227
23.000	-0.247	9.816E-2	-0.196	0.168
23.100	-0.262	0.116	-0.108	0.148
23.200	-0.269	0.128	-6.783E-2	8.779E-2
23.300	-0.275	0.133	-2.394E-2	1.197E-2
23.400	-0.274	0.130	4.389E-2	-6.384E-2
23.500	-0.267	0.121	0.144	-0.128
23.600	-0.245	0.105	0.211	-0.180
23.700	-0.224	8.459E-2	0.251	-0.235
23.800	-0.195	5.746E-2	0.335	-0.227
23.900	-0.157	3.910E-2	0.427	-0.192
24.000	-0.109	1.915E-2	0.515	-0.164
24.100	-5.427E-2	6.384E-3	0.539	-7.981E-2
24.200	-1.596E-3	3.192E-3	0.563	3.990E-3
24.300	5.826E-2	7.182E-3	0.547	7.581E-2
24.400	0.108	1.836E-2	0.499	0.168
24.500	0.158	4.070E-2	0.427	0.215
24.600	0.193	6.145E-2	0.315	0.219
24.700	0.221	8.459E-2	0.251	0.196
24.800	0.243	0.101	0.207	0.164
24.900	0.263	0.117	0.144	0.144
25.000	0.272	0.129	4.788E-2	5.985E-2
25.100	0.272	0.129	-1.995E-2	-2.394E-2
25.200	0.268	0.124	-7.581E-2	-8.779E-2
25.300	0.257	0.112	-0.140	-0.136
25.400	0.240	9.736E-2	-0.223	-0.207
25.500	0.212	7.023E-2	-0.327	-0.235
25.600	0.175	5.028E-2	-0.415	-0.211
25.700	0.129	2.793E-2	-0.451	-0.196
25.800	8.459E-2	1.117E-2	-0.515	-0.116
25.900	2.634E-2	4.788E-3	-0.599	-5.187E-2
26.000	-3.511E-2	7.981E-4	-0.551	1.995E-2
26.100	-8.380E-2	8.779E-3	-0.467	0.132
26.200	-0.128	2.713E-2	-0.467	0.200
26.300	-0.177	4.868E-2	-0.415	0.215
26.400	-0.211	7.023E-2	-0.307	0.235
26.500	-0.239	9.577E-2	-0.227	0.211
26.600	-0.257	0.113	-0.124	0.140
26.700	-0.263	0.124	-5.187E-2	8.380E-2
26.800	-0.267	0.129	-3.192E-2	1.596E-2
26.900	-0.270	0.127	1.596E-2	-6.783E-2
27.000	-0.264	0.116	8.779E-2	-9.976E-2
27.100	-0.252	0.107	0.200	-0.160
27.200	-0.224	8.380E-2	0.291	-0.235
27.300	-0.194	5.985E-2	0.351	-0.231
27.400	-0.154	3.751E-2	0.407	-0.207
27.500	-0.113	1.836E-2	0.471	-0.152
27.600	-5.985E-2	7.182E-3	0.527	-7.981E-2
27.700	-7.182E-3	2.394E-3	0.523	-1.197E-2
27.800	4.469E-2	4.788E-3	0.539	7.581E-2
27.900	0.101	1.756E-2	0.507	0.132
28.000	0.146	3.112E-2	0.423	0.184
28.100	0.185	5.427E-2	0.375	0.235
28.200	0.221	7.821E-2	0.291	0.223
28.300	0.243	9.896E-2	0.168	0.180
28.400	0.255	0.114	0.108	0.116
28.500	0.265	0.122	5.586E-2	4.788E-2
28.600	0.266	0.124	-1.995E-2	-3.591E-2
28.700	0.261	0.115	-6.384E-2	-7.182E-2
28.800	0.253	0.109	-0.160	-0.108
28.900	0.229	9.337E-2	-0.255	-0.180
29.000	0.202	7.342E-2	-0.311	-0.219
29.100	0.167	4.948E-2	-0.359	-0.204
29.200	0.130	3.272E-2	-0.407	-0.180
29.300	8.539E-2	1.357E-2	-0.479	-0.148
29.400	3.432E-2	3.192E-3	-0.403	-6.384E-2
29.500	4.788E-3	7.981E-4	-0.439	2.793E-2
29.600	-5.347E-2	8.779E-3	-0.535	0.108
29.700	-0.102	2.235E-2	-0.471	0.136
29.800	-0.148	3.591E-2	-0.411	0.180
29.900	-0.184	5.826E-2	-0.367	0.219
30.000	-0.221	7.981E-2	-0.267	0.196
30.100	-0.238	9.736E-2	-0.176	0.148
30.200	-0.256	0.109	-0.140	0.136
30.300	-0.266	0.124	-5.586E-2	6.384E-2
30.400	-0.267	0.122	-7.981E-3	-1.197E-2
